################################################################################
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"deborah tee ##ter ran ##ey ( born 1955 ) is an american author of fiction who specializes in the contemporary women ' s fiction genre ."
GOLD SEQ: 	 b"deborah tee ##ter ran ##ey ( born 1955 ) is an american author of fiction who specializes in the contemporary women ' s fiction genre ."
PRED SEQ:	 b"deborah tee ##ter ran ##ey ( born 1955 ) is an american author of fiction who specializes in the contemporary women ' s fiction genre ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0006698096, 8.595613e-05, 9.74202e-05, 2.5712117e-05, 1.9240593e-05, 2.9034138e-06, 2.4249197e-05, 1.8524011e-05, 2.1818325e-06, 1.4863974e-05, 0.0730036, 0.0006823282, 0.0013832807, 6.282705e-05, 0.00033324226, 0.0056693195, 0.21557361, 0.00058384857, 0.0015587993, 0.16774559, 0.06313033, 2.0011501e-05, 4.9206737e-05, 6.680139e-05, 0.016534781, 1.5751859e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'a tool to use to do twitter ##view ##s is t ##wee ##ter ##view , a online tool to let users do interviews via twitter .'
GOLD SEQ: 	 b'a tool to use to do twitter ##view ##s is t ##wee ##ter ##view , a online tool to let users do interviews via twitter .'
PRED SEQ:	 b'a tool to use to do twitter ##view ##s is t ##wee ##ter ##view , a online tool to let users do interviews via twitter .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.036958233, 0.025254766, 0.013072174, 0.0050031203, 7.944382e-05, 0.00347835, 0.005771057, 0.060344674, 0.0691518, 0.07388157, 0.0042545125, 0.009458165, 0.008431998, 0.011641368, 0.0003348709, 0.09536002, 0.0700496, 0.06321631, 0.035272546, 0.17726469, 0.014978277, 0.00034412162, 0.014826015, 0.002046468, 0.014806455, 9.757471e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'larry edwin craig ( born july 20 , 1945 ) is a former politician from the state of idaho .'
GOLD SEQ: 	 b'larry edwin craig ( born july 20 , 1945 ) is a former politician from the state of idaho .'
PRED SEQ:	 b'larry edwin craig ( born july 20 , 1945 ) is a politician from the state of idaho .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0007018784, 7.9887395e-05, 3.1838117e-05, 5.1015604e-06, 5.198145e-05, 8.276053e-06, 4.0454784e-06, 3.2283456e-06, 0.0002879301, 2.8806407e-06, 2.8328875e-05, 0.041166082, 0.83054686, 0.054121304, 0.0037459952, 0.00012347203, 0.0004156592, 8.577243e-06, 0.00016897016, 1.8167239e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'christians have occasionally suffered from persecution .'
GOLD SEQ: 	 b'christians have occasionally suffered from persecution .'
PRED SEQ:	 b'christians have occasionally suffered from persecution .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.06059165, 0.006183479, 0.48616803, 0.23338836, 0.022801325, 0.29078934, 4.855175e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"reg ##gio is the oldest city in the region , and despite its ancient foundation ' ' ' ' was an important and flourishing colony of magna gr ##ae ##cia it has a modern urban system , set up after the catastrophic earthquake on 28 december 1908 , which destroyed most of the city ."
GOLD SEQ: 	 b"reg ##gio is the oldest city in the region , and despite its ancient foundation ' ' ' ' was an important and flourishing colony of magna gr ##ae ##cia it has a modern urban system , set up after the catastrophic earthquake on 28 december 1908 , which destroyed most of the city ."
PRED SEQ:	 b"reg ##gio is the oldest city in the region , and despite its ancient foundation ' ' ' ' was an important and flourishing colony of magna gr ##ae ##cia it has a modern urban system , set up after the catastrophic earthquake on 28 december 1908 , which destroyed most of the city ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0013300938, 0.0008246499, 0.0424218, 0.00036516626, 0.008004694, 0.00060558406, 8.549386e-05, 5.690607e-05, 0.0030118963, 1.505978e-05, 0.00014839521, 0.025047088, 6.336096e-05, 0.0011666885, 0.00012010921, 5.5155662e-05, 9.330292e-05, 0.00025023855, 0.00015027782, 0.02417347, 0.0027208338, 0.01001688, 0.00021692262, 0.036646966, 0.14015321, 0.0020086581, 0.0003139108, 0.00016319341, 0.0006356361, 0.0004134674, 0.0029527377, 0.04682631, 0.00076167996, 0.017939592, 2.9626626e-05, 3.3845627e-05, 2.8339118e-05, 0.0012121564, 4.505052e-05, 5.637103e-05, 0.00021869801, 0.37095413, 4.118678e-05, 2.47123e-05, 2.542331e-05, 2.6387797e-05, 2.6049154e-05, 9.019343e-06, 0.0003580932, 0.049567673, 8.480683e-05, 1.0010332e-05, 1.4244665e-05, 4.927356e-05, 1.520246e-05]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the pair claimed their decision for helen to ab ##ort a foe ##tus with ac ##rani ##a while living in england in 2004 , and their claim that undergoing the procedure in ireland would have been an offence carrying a maximum 14 - year jail sentence .'
GOLD SEQ: 	 b'the pair claimed their decision for helen to ab ##ort a foe ##tus with ac ##rani ##a while living in england in 2004 , and their claim that undergoing the procedure in ireland would have been an offence carrying a maximum 14 - year jail sentence .'
PRED SEQ:	 b'the pair claimed their decision for helen to ab ##ort a foe ##tus with ac ##rani ##a while living in england in 2004 , and their claim that undergoing the procedure in ireland would have been an offence carrying a maximum 14 - year jail sentence .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00014347163, 0.004745313, 0.8717083, 3.0096553e-05, 8.722406e-06, 5.789097e-06, 0.0015786987, 1.7003842e-06, 3.3639913e-05, 5.426892e-05, 1.3356405e-05, 0.00034575487, 0.000380812, 0.00013572046, 0.0027056152, 0.009303202, 0.020248322, 6.9309745e-06, 1.5448488e-05, 5.2949376e-06, 0.002609286, 4.06571e-06, 8.6868595e-06, 1.1755129e-06, 5.8104415e-06, 0.00013116708, 0.0026016827, 1.8258453e-06, 1.8857949e-05, 4.928531e-06, 0.00017951873, 1.2504403e-05, 0.0023251153, 0.00053206494, 7.3735205e-06, 7.674913e-06, 1.9323377e-05, 0.0002218041, 0.0033642135, 7.347997e-06, 0.017404715, 4.192261e-05, 5.9779563e-06, 4.5241727e-06, 2.058648e-05, 1.4962904e-05, 2.2165168e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'although describing him as a " principle ##d labour man " , khan stated that co ##rb ##yn had failed to gain popularity with the electorate and that labour would not win a general election under co ##rb ##yn \\ \' s leadership .'
GOLD SEQ: 	 b'although describing him as a " principle ##d labour man " , khan stated that co ##rb ##yn had failed to gain popularity with the electorate and that labour would not win a general election under co ##rb ##yn \\ \' s leadership .'
PRED SEQ:	 b'although describing him as a " principle ##d labour man " , khan stated that co ##rb ##yn had failed to gain popularity with the electorate and that labour would not win a general election under co ##rb ##yn \' s leadership .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.009362021, 9.744141e-06, 7.011299e-05, 2.0115522e-06, 3.3721053e-06, 1.5988632e-06, 1.0974307e-05, 5.8616624e-06, 7.979655e-06, 0.00014222082, 1.5627298e-06, 1.9920112e-06, 3.9039336e-05, 0.17726438, 4.366064e-06, 2.9887435e-06, 3.1906886e-06, 4.437755e-06, 1.8125496e-05, 5.4104956e-05, 1.824378e-06, 4.142942e-06, 3.0979656e-05, 2.3886419e-06, 5.8243945e-06, 1.4642733e-05, 1.4671919e-05, 4.4273984e-06, 1.7631657e-05, 1.3342044e-05, 1.2365619e-05, 5.1755324e-06, 3.7952436e-06, 2.6881223e-06, 1.6750921e-06, 8.12612e-06, 2.848544e-06, 3.5899361e-06, 5.6914378e-06, 0.86350286, 1.24176295e-05, 4.8247774e-05, 0.06864394, 2.6692771e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"sha ##ud left the series and lily tom ##lin was brought in to replace him in the role of executive producer kay carter - she ##ple ##y to help bo ##lster the sitcom ' s ratings ."
GOLD SEQ: 	 b"sha ##ud left the series and lily tom ##lin was brought in to replace him in the role of executive producer kay carter - she ##ple ##y to help bo ##lster the sitcom ' s ratings ."
PRED SEQ:	 b"sha ##ud left the series and lily tom ##lin was brought in to replace him in the role of executive producer kay carter - she ##ple ##y to help bo ##lster the sitcom ' s ratings ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.03501149, 0.06940229, 0.002111834, 2.723123e-05, 0.0009238744, 3.4577522e-05, 3.5185552e-05, 1.7421176e-05, 1.2735141e-05, 1.6140673e-05, 0.00014463645, 1.2304415e-05, 9.11671e-06, 0.000107841624, 0.0005182289, 1.3746146e-05, 1.4067196e-05, 0.000101171805, 1.5535807e-05, 0.00083815545, 0.00018575616, 2.6945341e-05, 1.5560745e-05, 0.0010971433, 5.8878202e-05, 4.6042886e-05, 3.3365628e-05, 0.0588828, 0.19827557, 0.70510757, 0.73064053, 2.2415785e-05, 0.0065597976, 1.4410195e-05, 2.942014e-05, 0.00074711535, 3.0073885e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'it is one of two stations built to serve the site of the 1851 exhibition building , the crystal palace , when it was moved from hyde park to sy ##den ##ham hill after 1851 .'
GOLD SEQ: 	 b'it is one of two stations built to serve the site of the 1851 exhibition building , the crystal palace , when it was moved from hyde park to sy ##den ##ham hill after 1851 .'
PRED SEQ:	 b'it is one of two stations built to serve the site of the 1851 exhibition building , the crystal palace , when it was moved from hyde park to sy ##den ##ham hill after 1851 .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.113725156, 0.14658733, 0.011561947, 0.0003913523, 0.018670402, 0.011687148, 0.13447395, 0.0019353274, 0.0878435, 0.00010400831, 0.0015386143, 8.3037005e-05, 0.00042420224, 0.00074245647, 0.005071763, 0.0017244432, 0.00034147373, 0.0135358535, 0.0008139451, 0.00025119516, 3.9146926e-05, 0.0011748653, 0.0019059605, 0.0011810209, 0.042028997, 0.00018811373, 0.00016426014, 7.126261e-05, 0.0002903811, 0.0006188611, 0.00037330398, 0.00043235937, 0.00022881932, 0.0032814166, 0.0007087951, 8.506488e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'these figures are explained in the light of the arms race between greece and turkey with key issues being the cyprus dispute and disagreement over sovereignty of certain isle ##ts of the aegean .'
GOLD SEQ: 	 b'these figures are explained in the light of the arms race between greece and turkey with key issues being the cyprus dispute and disagreement over sovereignty of certain isle ##ts of the aegean .'
PRED SEQ:	 b'these figures are explained in the light of the arms race between greece and turkey with key issues being the cyprus dispute and disagreement over sovereignty of certain isle ##ts of the aegean .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.003336542, 0.0031618492, 0.014014084, 0.13043594, 2.6245474e-05, 6.2547035e-05, 0.009687429, 3.5911573e-05, 0.0063259774, 0.104467824, 0.2996221, 0.002688457, 0.011454577, 0.0010425291, 0.020441417, 0.00024170752, 0.045859743, 0.0005268086, 0.00075360306, 0.00064891134, 0.0014828036, 0.0005813138, 0.00016578914, 0.0046504326, 6.121766e-05, 0.015613476, 2.027927e-05, 0.006045293, 0.0017711939, 0.0018969869, 2.5475463e-05, 0.00014880898, 0.001980021, 2.0246747e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"in 1939 , the jews of shanghai requested that no more jewish refugees be allowed into shanghai , as their community ' s ability to support them was being stretched thin ."
GOLD SEQ: 	 b"in 1939 , the jews of shanghai requested that no more jewish refugees be allowed into shanghai , as their community ' s ability to support them was being stretched thin ."
PRED SEQ:	 b"in 1939 , the jews of shanghai requested that no more jewish refugees be allowed into shanghai , as their community ' s ability to support them was being stretched thin ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00018942064, 0.00014995103, 4.2101024e-06, 0.0006156352, 0.008362158, 3.861118e-05, 0.00029022282, 0.0008710921, 7.1008053e-06, 0.00012172607, 0.0003541722, 0.028078452, 0.67489845, 2.835529e-06, 0.0017289213, 0.00041498351, 0.00037530655, 4.5787724e-06, 0.05151208, 0.014995699, 0.0095302425, 3.4428665e-06, 1.0926654e-05, 0.009894486, 7.0841807e-06, 0.0034799401, 0.0035241686, 0.0007787762, 0.0012327789, 0.011154438, 0.009850344, 2.9937014e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'however , the new republic was unstable and ended with the removal of venezuela in 1829 , followed by ecuador in 1830 .'
GOLD SEQ: 	 b'however , the new republic was unstable and ended with the removal of venezuela in 1829 , followed by ecuador in 1830 .'
PRED SEQ:	 b'however , the new republic was unstable and ended with the removal of venezuela in 1829 , followed by ecuador in 1830 .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.022415053, 1.1652482e-05, 0.00022102699, 0.01683949, 0.014206376, 0.0573035, 0.2377602, 0.0007601898, 0.0028055843, 3.952753e-05, 0.0002014032, 0.28277898, 3.877819e-05, 0.0058045355, 3.0113662e-05, 6.197338e-05, 4.302886e-06, 0.0005811343, 5.9912887e-05, 0.001312395, 6.0793795e-05, 8.476996e-05, 8.172258e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'image : m ##9 ##6 _ helmet denmark 00 ##5 . jp ##g | spectra helmet used by the military of denmark'
GOLD SEQ: 	 b'image : m ##9 ##6 _ helmet denmark 00 ##5 . jp ##g | spectra helmet used by the military of denmark'
PRED SEQ:	 b'image : m ##9 ##6 _ helmet denmark 00 ##5 . jp ##g | spectra helmet used by the military of denmark'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.02721439, 0.0037238481, 0.04581893, 0.04206265, 0.058347672, 0.39487287, 0.16706073, 0.18243538, 0.27679148, 0.016346674, 0.002363525, 0.0031362057, 0.0009816394, 0.0070754606, 0.048085887, 0.03958805, 0.017133912, 0.00025016363, 0.00027889168, 0.20017241, 0.000460934, 0.020093488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"their most recent project : le po ##isson d ' au ##tre chose has received mixed reviews world wide ."
GOLD SEQ: 	 b"their most recent project : le po ##isson d ' au ##tre chose has received mixed reviews world wide ."
PRED SEQ:	 b"their most recent project : le po ##isson d ' au ##tre chose has received mixed reviews world wide ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00024395771, 0.0002858385, 0.00023293744, 0.00016106869, 8.829532e-06, 5.651398e-06, 4.771574e-06, 3.7631671e-06, 2.2849842e-06, 2.8097545e-06, 4.9038695e-06, 1.0439434e-05, 4.6329165e-05, 0.0049011777, 0.015398142, 0.8948197, 0.0018536345, 0.0059932526, 0.0061354316, 4.533195e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the 18th century saw the removal of abraham de moi ##vre and leon ##hard eu ##ler .'
GOLD SEQ: 	 b'the 18th century saw the removal of abraham de moi ##vre and leon ##hard eu ##ler .'
PRED SEQ:	 b'the 18th century saw the removal of abraham de moi ##vre and leon ##hard eu ##ler .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [2.2143653e-05, 1.2066913e-05, 6.019386e-06, 0.00034598334, 4.2974807e-05, 0.9715343, 2.098914e-05, 3.81304e-05, 5.000818e-06, 4.3567134e-06, 8.024398e-06, 2.5121326e-05, 1.7485809e-05, 6.54204e-06, 9.20456e-06, 6.356173e-06, 2.3231023e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'after the breakup of eagles in 1980 , frey embarked on a solo career .'
GOLD SEQ: 	 b'after the breakup of eagles in 1980 , frey embarked on a solo career .'
PRED SEQ:	 b'after the breakup of eagles in 1980 , frey embarked on a solo career .'
